BaryCenterX (?m) ,BaryCenterY (?m) ,BaryCenterZ (?m) ,Breadth3d (?m) ,Length3d (?m) ,Width3d (?m) ,Thickness3d (?m) ,a,b,c,EqDiameter,Area3d (?m^2) ,Volume3d,OrientationPhi,OrientationTheta,Shape_VA3d,Sphericity,index
33198.1,10865.7,67650.2,155.325,205.693,113.459,127.746,205.693,127.746,113.459,138.503,54720.2,1.39E+06,70.5288,45,0.74858,1.10134,10618
29461.6,10740.4,67749.8,263.052,527.68,219.521,235.59,527.68,235.59,219.521,230.345,195892,6.40E+06,76.8271,-71.0094,1.62305,0.850921,10619
31416.4,14290.7,67678.3,204.209,339.262,170.188,185.04,339.262,185.04,170.188,210.288,144522,4.87E+06,89.2247,-85.7699,1.12579,0.961275,10620
39414.2,15704.4,67645,178.139,205.693,113.459,127.746,205.693,127.746,113.459,147.181,62799.1,1.67E+06,86.5888,103.9,0.785766,1.08368,10621
31305.1,16110.3,67707.1,351.039,515.72,282.584,233.794,515.72,282.584,233.794,294.363,293601,1.34E+07,71.9756,41.926,1.25466,0.927168,10622
8824.81,16509.7,67645,173.983,288.177,113.459,134.151,288.177,134.151,113.459,161.994,82793,2.23E+06,80.6656,90.146,1.01283,0.99576,10623
30763,18065.9,68052.8,810.172,1032.54,575.223,551.871,1032.54,575.223,551.871,642.445,1.50E+06,1.39E+08,9.0537,-87.0708,1.53785,0.866354,10624
37784.7,18240,67749.1,228.668,540.318,244.193,213.354,540.318,244.193,213.354,244.482,225953,7.65E+06,59.7511,-160.07,1.7423,0.831047,10625
37112,18392.3,67768.8,366.876,709.007,351.404,298.286,709.007,351.404,298.286,368.28,494124,2.62E+07,68.9913,157.84,1.5595,0.862326,10626
29233.8,25975.5,67696.8,261.902,314.306,226.918,229.744,314.306,229.744,226.918,239.954,173445,7.23E+06,90,-17.9927,0.881608,1.0429,10627
46545,8690.18,67685.7,140.694,190.391,130.183,108.113,190.391,130.183,108.113,122.977,43223.9,973811,81.1129,-81.004,0.752956,1.0992,10628
37721.6,9456.31,67670.9,63.9759,117.632,56.7295,52.3424,117.632,56.7295,52.3424,80.9971,15146.6,278232,90,90,0.396898,1.36074,10629
33502.4,10366.8,67737.5,173.219,235.263,167.603,156.404,235.263,167.603,156.404,154.942,73158.8,1.95E+06,81.6841,-77.1642,0.912721,1.03091,10630
40835.6,10818.8,68020,931.72,1000.84,553.287,585.801,1000.84,585.801,553.287,611.827,1.41E+06,1.20E+08,77.1709,-131.877,1.70977,0.836284,10631
33557.2,11082.8,67826.2,403.11,946.915,372.593,328.414,946.915,372.593,328.414,472.487,847992,5.52E+07,85.897,-94.5994,1.76762,0.82706,10632
31671.2,11188.1,67694.8,174.18,210.685,118.632,153.775,210.685,153.775,118.632,151.161,66341.9,1.81E+06,86.7029,-57.1268,0.789355,1.08204,10633
29862.9,13227.2,67911.7,583.149,652.176,486.573,478.165,652.176,486.573,478.165,511.945,850075,7.03E+07,31.3886,34.0988,1.10048,0.968588,10634
10881.2,13161.1,67670.9,51.8154,56.7295,56.7295,51.8154,56.7295,56.7295,51.8154,64.2874,8065.75,139116,90,0,0.239733,1.60975,10635
8601.36,19586.2,67696.8,56.9266,108.286,80.1133,52.6118,108.286,80.1133,52.6118,80.9971,15151.1,278232,0,90,0.397256,1.36033,10636
34869.7,23476.5,67812.7,294.714,372.573,303.865,283.77,372.573,303.865,283.77,272.31,233790,1.06E+07,61.2381,81.6574,1.01075,0.996441,10637
36581.7,12332.1,67748.6,98.7668,191.052,80.6465,63.5618,191.052,80.6465,63.5618,102.05,28189.4,556463,58.2825,0,0.639633,1.16062,10638
19128,14438.7,67795.6,222.235,277.788,189.419,197.059,277.788,197.059,189.419,204.1,124938,4.45E+06,57.8025,-68.6833,0.87011,1.04747,10639
34612.7,18420.4,67722.7,63.9759,117.632,56.7295,52.3424,117.632,56.7295,52.3424,80.9971,15146.6,278232,90,90,0.396898,1.36074,10640
25299.9,18718,67805.1,301.492,360.907,281.889,266.939,360.907,281.889,266.939,274.678,231592,1.09E+07,83.0792,-163.39,0.932771,1.02347,10641
29540.2,18772.2,67927.9,400.96,598.649,404.846,386.466,598.649,404.846,386.466,404.445,536817,3.46E+07,45.0573,3.75306,1.13992,0.957286,10642
39140.4,19687.4,67754.8,198.804,315.347,165.015,174.124,315.347,174.124,165.015,177.364,99499.5,2.92E+06,81.0248,45.2116,1.02051,0.993254,10643
21779.7,8307.74,67774.5,94.7203,147.67,61.9024,57.7662,147.67,61.9024,57.7662,92.7185,21665.8,417347,90,-45,0.516269,1.24655,10644
35329.6,12986.8,67894.2,225.07,477.243,238.821,201.717,477.243,238.821,201.717,244.482,203284,7.65E+06,51.1602,-166.206,1.26876,0.923719,10645
27310,13371.6,67845.8,177.168,236.345,189.656,167.233,236.345,189.656,167.233,161.994,76840,2.23E+06,90,-45,0.809687,1.0729,10646
35051.6,14450.4,67826.4,203.503,253.135,142.773,158.001,253.135,158.001,142.773,165.301,81839.1,2.36E+06,21.8574,-103.236,0.866521,1.04892,10647
41077.7,15313.4,67802.4,169.282,230.422,113.459,146.582,230.422,146.582,113.459,151.161,68886.5,1.81E+06,87.9709,84.7888,0.883713,1.04207,10648
20259.8,16011,67800.4,97.4257,193.314,71.3864,68.9271,193.314,71.3864,68.9271,102.05,28189.4,556463,58.2825,-90,0.639633,1.16062,10649
19031.3,16366.6,67905.2,354.819,405.922,333.091,332.078,405.922,333.091,332.078,314.428,315923,1.63E+07,76.0087,67.7746,1.05236,0.983132,10650
27115.6,17031.6,68173.1,832.427,1017.45,632.465,603.177,1017.45,632.465,603.177,743.194,1.87E+06,2.15E+08,86.5359,80.4187,1.2505,0.928193,10651
37201.3,19173.9,67872.8,254.496,349.548,216.572,226.076,349.548,226.076,216.572,233.636,173358,6.68E+06,80.4803,99.6216,1.03311,0.989201,10652
28513.6,21116.9,67822,212.184,295.788,165.015,202.49,295.788,202.49,165.015,185.437,107008,3.34E+06,75.0236,45.9178,0.971894,1.00955,10653
21653.7,7689.41,67932.6,244.661,301.996,243.069,238.564,301.996,243.069,238.564,219.86,148271,5.56E+06,84.0272,113.529,0.930768,1.0242,10654
19103.6,7789.07,68101.3,609.058,895.108,557.294,597.574,895.108,597.574,557.294,574.591,1.10E+06,9.93E+07,78.8635,-82.9472,1.18319,0.945471,10655
1828.15,8750.16,67952.6,222.294,454.049,212.463,157.036,454.049,212.463,157.036,218.012,171942,5.43E+06,43.481,40.0253,1.52689,0.868422,10656
27811,10738.6,67964.4,330.822,376.131,332.065,319.881,376.131,332.065,319.881,299.387,281145,1.41E+07,89.367,-74.0856,0.995269,1.00158,10657
1865.35,10751.7,67826.4,63.9759,117.632,56.7295,52.3424,117.632,56.7295,52.3424,80.9971,15146.6,278232,90,90,0.396898,1.36074,10658
32114,11048.2,67875.3,175.473,269.483,184.744,166.036,269.483,184.744,166.036,168.481,86029,2.50E+06,69.8208,62.6598,0.89781,1.03659,10659
2720.31,11528.9,67852.3,137.005,179.306,113.459,128.255,179.306,128.255,113.459,128.575,44239.6,1.11E+06,90,0,0.618084,1.17395,10660
22988.8,12278.3,67885.8,215.119,270.535,212.253,206.912,270.535,212.253,206.912,192.862,113968,3.76E+06,64.7406,-32.9723,0.927712,1.02533,10661
37058.4,16860.5,68095.3,726.403,1609.74,577.813,582.76,1609.74,582.76,577.813,712.086,2.25E+06,1.89E+08,88.9601,-136.521,2.83379,0.70666,10662
30044.6,23629.9,67892.7,223.131,318.998,191.176,171.603,318.998,191.176,171.603,187.978,111868,3.48E+06,24.9441,170.051,1.02338,0.992326,10663
41037.8,10308,67913.8,194.466,232.542,173.674,153.856,232.542,173.674,153.856,161.994,77406.2,2.23E+06,79.2275,-49.496,0.827717,1.06506,10664
33810.9,11519.7,68381.1,1725.58,2078.23,1045.87,939.681,2078.23,1045.87,939.681,963.835,5.07E+06,4.69E+08,82.7553,-55.5586,5.23802,0.575808,10665
29247,11850.7,68212.9,760.495,1053.45,674.449,650.891,1053.45,674.449,650.891,716.943,1.79E+06,1.93E+08,85.1004,-121.889,1.35804,0.903016,10666
38966.9,12441.2,68137.9,551.982,801.039,479.465,445.099,801.039,479.465,445.099,533.963,963111,7.97E+07,55.9847,-5.31679,1.24312,0.930026,10667
27605.4,13767.7,68140.9,541.918,736.743,476.987,413.111,736.743,476.987,413.111,513.629,897799,7.09E+07,57.6827,67.3067,1.27113,0.923144,10668
32103.3,17609.8,67900.4,129.855,205.693,126.676,114.857,205.693,126.676,114.857,122.977,42787.5,973811,57.6885,71.565,0.730381,1.11041,10669
38370.4,18287.5,68073.8,527.537,623.779,386.811,347.039,623.779,386.811,347.039,402.814,553637,3.42E+07,45.3324,76.461,1.28115,0.920733,10670
39554.7,19609.1,68092,494.812,776.784,441.044,458.15,776.784,458.15,441.044,497.34,837947,6.44E+07,70.7477,-92.2624,1.25396,0.92734,10671
41053.3,19774.1,67937.8,223.582,391.417,223.612,201.021,391.417,223.612,201.021,219.86,160636,5.56E+06,64.8609,-13.615,1.18359,0.945365,10672
33046,12268.4,68143.9,542.761,703.851,485.764,471.803,703.851,485.764,471.803,509.909,849805,6.94E+07,69.377,-167.795,1.12604,0.961205,10673
37976.4,13449.4,68257.9,668.442,749.077,518.599,504.353,749.077,518.599,504.353,554.877,1.01E+06,8.95E+07,35.0717,-142.197,1.14957,0.9546,10674
35053.1,14067.9,67930,124.704,151.404,61.9024,61.7157,151.404,61.9024,61.7157,102.05,27200.1,556463,90,0,0.574627,1.20283,10675
31736.9,17228.6,67981.8,213.665,230.195,165.015,169.755,230.195,169.755,165.015,174.503,91277.3,2.78E+06,90,0,0.868607,1.04807,10676
7917.96,19830.9,68770.2,2001.34,2302.92,1604.52,1812.94,2302.92,1812.94,1604.52,1593.42,1.06E+07,2.12E+09,81.1142,-131.584,2.3164,0.75578,10677
11554.8,20536.2,67964.5,92.8884,147.017,75.272,54.8835,147.017,75.272,54.8835,92.7185,21670.3,417347,45,90,0.516588,1.24629,10678
24148.6,26751,67993.5,221.618,377.335,233.916,203.677,377.335,233.916,203.677,219.86,161024,5.56E+06,72.4003,57.3908,1.19218,0.943089,10679
21481.2,7172.73,68011.4,136.441,179.306,113.459,125.017,179.306,125.017,113.459,122.977,41245.4,973811,35.2644,135,0.654224,1.15193,10680
25919.2,7294.46,67999.1,156.866,190.721,113.459,137.877,190.721,137.877,113.459,133.723,51726.1,1.25E+06,77.9674,-45,0.780617,1.08606,10681
14232.3,8312.58,68099.1,350.297,601.621,358.413,326.532,601.621,358.413,326.532,356.827,440937,2.38E+07,84.6149,-30.5662,1.33947,0.907171,10682
27249.1,8779.83,68066.7,244.704,277.788,232.673,221.883,277.788,232.673,221.883,212.272,136555,5.01E+06,67.3248,-88.3758,0.897654,1.03665,10683
30372.9,10301.8,68126.8,320.758,435.548,311.299,296.846,435.548,311.299,296.846,307.092,301713,1.52E+07,35.9338,-72.0218,1.05615,0.981956,10684
21696,11719,68320.6,735.853,937.848,618.474,617.653,937.848,618.474,617.653,693.622,1.60E+06,1.75E+08,42.3914,162.967,1.19586,0.94212,10685
32643.7,16848.6,68033.6,153.699,159.843,127.716,110.951,159.843,127.716,110.951,116.818,38985.5,834695,90,0,0.75197,1.09968,10686
41461.5,19430.8,68042.8,206.13,242.722,169.601,149.816,242.722,169.601,149.816,165.301,81506,2.36E+06,45,-2.26E-06,0.855983,1.0532,10687
37561.3,21135.8,68116.7,252.448,841.766,238.461,235.002,841.766,238.461,235.002,294.363,382835,1.34E+07,70.8463,-96.0646,2.78154,0.711058,10688
29189.3,7798.22,68068.2,133.931,178.925,126.95,91.6053,178.925,126.95,91.6053,116.818,37266.4,834695,45,0,0.656816,1.15041,10689
21126.4,8605.57,68170.1,361.532,583.515,332.198,320.948,583.515,332.198,320.948,319.714,375088,1.71E+07,71.7397,81.6101,1.59361,0.856129,10690
36601.9,14940.9,68119.2,206.157,309.802,170.428,158.889,309.802,170.428,158.889,182.825,108326,3.20E+06,66.0158,-77.8106,1.09783,0.969368,10691
19223.5,17073.2,68033.6,63.9759,117.632,56.7295,52.3424,117.632,56.7295,52.3424,80.9971,15146.6,278232,90,90,0.396898,1.36074,10692
37960.6,20863.7,68336.6,424.492,636.471,368.707,333.915,636.471,368.707,333.915,386.319,522211,3.02E+07,21.4544,-65.8827,1.3817,0.897832,10693
38498.8,22384.3,68059.5,56.9266,108.286,80.1133,52.6118,108.286,80.1133,52.6118,80.9971,15151.1,278232,0,90,0.397256,1.36033,10694
36483.2,23511.2,68093.2,182.46,266.319,191.286,173.227,266.319,191.286,173.227,174.503,91442.5,2.78E+06,68.7244,129.966,0.873331,1.04618,10695
33541.8,7254.16,68120,92.8369,150.305,80.6465,58.8171,150.305,80.6465,58.8171,92.7185,21670.3,417347,45,0,0.516588,1.24629,10696
33528,7540.87,68144.2,164.971,263.042,145.634,138.837,263.042,145.634,138.837,158.546,74865.9,2.09E+06,38.4421,7.40511,0.852047,1.05482,10697
19508.5,8005.48,68111.3,137.005,179.306,113.459,128.255,179.306,128.255,113.459,128.575,44239.6,1.11E+06,90,0,0.618084,1.17395,10698
9948.56,8342.28,68085.4,70.0243,165.154,72.143,52.7461,165.154,72.143,52.7461,92.7185,22227.4,417347,90,0,0.557467,1.21505,10699
26628.1,11806.4,68205.4,380.171,417.366,349.237,313.431,417.366,349.237,313.431,320.578,323449,1.73E+07,49.0134,-26.5754,1.00546,0.998185,10700
28449.9,12380.6,68156.7,200.422,236.345,189.656,167.233,236.345,189.656,167.233,161.994,77820.4,2.23E+06,75.6523,-54.8975,0.841074,1.05939,10701
35908.1,13031.6,68085.4,63.9759,117.632,56.7295,52.3424,117.632,56.7295,52.3424,80.9971,15146.6,278232,90,90,0.396898,1.36074,10702
26140.9,14586,68111.3,137.005,179.306,113.459,128.255,179.306,128.255,113.459,128.575,44239.6,1.11E+06,90,0,0.618084,1.17395,10703
38995.2,15020.6,68224.5,390.3,930.304,344.247,319.703,930.304,344.247,319.703,430.361,725524,4.17E+07,84.2887,152.485,1.93869,0.801981,10704
39738.4,15609.4,68205.3,241.75,506.458,246.473,208.783,506.458,246.473,208.783,257.15,233617,8.90E+06,57.9551,149.053,1.42217,0.889235,10705
19684.9,16388.5,68154.5,220.502,240.269,212.511,201.856,240.269,212.511,201.856,177.364,96811.9,2.92E+06,49.9658,-28.5274,0.940032,1.02083,10706
29742,16399.6,68085.4,63.9759,117.632,56.7295,52.3424,117.632,56.7295,52.3424,80.9971,15146.6,278232,90,90,0.396898,1.36074,10707
18981.5,18862.9,68210.3,319.126,408.641,312.308,301.463,408.641,312.308,301.463,298.396,279045,1.39E+07,36.5555,38.0211,0.992699,1.00245,10708
39314.9,20920.5,68098.4,118.524,147.017,121.206,85.6756,147.017,121.206,85.6756,102.05,27627.8,556463,35.2644,45,0.602159,1.18421,10709
33850.3,7135.72,68203.9,139.137,188.019,122.834,94.595,188.019,122.834,94.595,122.977,43232.9,973811,12.6197,-45,0.753427,1.09897,10710
37034.1,7293.19,68381.8,615.677,683.437,482.286,501.013,683.437,501.013,482.286,515.302,902652,7.16E+07,74.863,77.6151,1.2669,0.924172,10711
28783.5,7478.69,68154.5,137.005,179.306,117.226,94.842,179.306,117.226,94.842,116.818,37266.4,834695,45,-90,0.656816,1.15041,10712
11650.5,9123.5,68209,165.911,238.741,165.912,157.27,238.741,165.912,157.27,151.161,68311.6,1.81E+06,81.6058,128.604,0.861768,1.05084,10713
33676,12694.8,68197,216.046,268.388,185.533,199.288,268.388,199.288,185.533,190.451,107372,3.62E+06,26.2619,0,0.8366,1.06127,10714
31808.3,14005.7,68388,401.261,718.067,382.64,367.871,718.067,382.64,367.871,397.28,561168,3.28E+07,52.2949,-22.7787,1.4496,0.88359,10715
5507.24,14634.1,68159.5,127.746,205.693,132.791,111.846,205.693,132.791,111.846,122.977,43790.1,973811,74.9615,68.1355,0.782933,1.08499,10716
41440.8,15904.3,68278.6,342.902,536.305,315.55,252.727,536.305,315.55,252.727,317.971,346009,1.68E+07,52.5572,-94.9409,1.29266,0.917991,10717
32289.6,16745,68197.7,165.404,224.643,170.175,160.359,224.643,170.175,160.359,147.181,64337,1.67E+06,45,-90,0.844917,1.05778,10718
18115.2,8238.39,68383.4,414.35,474.556,414.15,402.108,474.556,414.15,402.108,375.955,446471,2.78E+07,72.7127,-144.934,1.01652,0.994553,10719
18549.9,8964.06,68189.1,51.8154,56.7295,56.7295,51.8154,56.7295,56.7295,51.8154,64.2874,8065.75,139116,90,0,0.239733,1.60975,10720
18850.8,9356.67,68282.7,206.737,297.158,191.776,173.762,297.158,191.776,173.762,190.451,110020,3.62E+06,55.0809,-105.878,0.90003,1.03573,10721
11433.8,9588.27,68443.8,435.321,673.223,348.453,322.061,673.223,348.453,322.061,371.517,530230,2.68E+07,23.2573,149.081,1.82841,0.817791,10722
31637.7,11373.3,68646.9,541.987,950,485.233,492.966,950,492.966,485.233,545.812,1.12E+06,8.51E+07,14.3157,9.96539,1.71567,0.835325,10723
32540.1,16710.5,68189.1,63.9759,117.632,56.7295,52.3424,117.632,56.7295,52.3424,80.9971,15146.6,278232,90,90,0.396898,1.36074,10724
19646.9,16826.9,68324.6,373.684,439.642,324.858,347.558,439.642,347.558,324.858,338.514,361785,2.03E+07,85.0196,-151.991,1.01494,0.995068,10725
21088.9,22513.8,68189.1,63.9759,117.632,56.7295,52.3424,117.632,56.7295,52.3424,80.9971,15146.6,278232,90,90,0.396898,1.36074,10726
30278.3,22915.3,68504.1,604.887,887.758,316.445,346.348,887.758,346.348,316.445,417.551,747163,3.81E+07,59.4126,13.7923,2.53828,0.733083,10727
26160,7740.77,68301.7,205.043,268.959,170.188,202.72,268.959,202.72,170.188,182.825,99962.4,3.20E+06,78.5956,-114.625,0.86268,1.05047,10728
18601.7,8808.62,68240.9,51.8154,56.7295,56.7295,51.8154,56.7295,56.7295,51.8154,64.2874,8065.75,139116,90,0,0.239733,1.60975,10729
29018.3,11008.3,68301.1,207.016,337.056,212.776,178.354,337.056,212.776,178.354,201.951,133944,4.31E+06,68.9271,153.613,1.14246,0.956575,10730
39504.5,11267,68413,436.507,606.426,389.134,367.9,606.426,389.134,367.9,388.091,507934,3.06E+07,88.3331,-40.6514,1.23701,0.931557,10731
32270.6,11399.4,68282.3,124.756,167.997,124.417,102.207,167.997,124.417,102.207,109.93,33585.2,695579,90,90,0.692309,1.1304,10732
34847.6,11769,68297.9,241.554,330.412,187.365,182.158,330.412,187.365,182.158,199.756,128022,4.17E+06,58.0389,-157.601,1.06513,0.979186,10733
22615.3,12456.5,68465.9,503.342,671.991,459.876,445.034,671.991,459.876,445.034,485.607,778245,6.00E+07,77.4376,90.1108,1.15928,0.951927,10734
26403.6,14757.5,68292.7,201.594,251.556,165.015,173.007,251.556,173.007,165.015,177.364,94436.6,2.92E+06,90,88.6476,0.872523,1.0465,10735
25383.1,18174.3,68273.3,147.959,205.693,113.459,115.509,205.693,115.509,113.459,128.575,48606.6,1.11E+06,63.6602,58.4372,0.819784,1.06848,10736
40894.1,19322.1,68289.4,224.833,310.805,175.361,184.073,310.805,184.073,175.361,201.951,125365,4.31E+06,79.1805,153.848,0.936704,1.02204,10737
31549.7,22926.1,68422.5,352.125,422.798,310.933,308.241,422.798,310.933,308.241,303.288,297281,1.46E+07,6.61413,171.219,1.08872,0.972063,10738
33870,10285.4,68327.2,134.789,179.306,124.417,94.842,179.306,124.417,94.842,116.818,37266.4,834695,45,180,0.656816,1.15041,10739
27673.6,12190.6,68375.3,257.523,297.42,237.303,233.008,297.42,237.303,233.008,214.22,143043,5.15E+06,65.5481,-114.522,0.97677,1.00787,10740
39150,15952.6,68631.2,362.425,798.879,321.768,283.158,798.879,321.768,283.158,364.32,536318,2.53E+07,20.7,31.668,2.12774,0.777488,10741
32384.6,17539.5,68318.6,124.36,147.017,75.272,55.9578,147.017,75.272,55.9578,102.05,27209,556463,0,90,0.575193,1.20244,10742
39196,19548.5,68382.2,174.677,253.135,144.91,122.309,253.135,144.91,122.309,142.974,62233.1,1.53E+06,22.087,164.081,0.910067,1.03191,10743
21583.3,22544,68348.8,204.376,277.788,165.015,179.299,277.788,179.299,165.015,185.437,104481,3.34E+06,71.0391,-48.1793,0.904656,1.03396,10744
47704.9,7076.98,68515.3,456.365,500.492,322.515,319.968,500.492,322.515,319.968,345.332,401788,2.16E+07,40.1901,-14.9857,1.23345,0.93245,10745
8677.09,7178.43,68416.3,180.822,238.251,140.882,118.465,238.251,140.882,118.465,151.161,69327.3,1.81E+06,83.1777,-70.2578,0.900783,1.03544,10746
14119.7,8186.83,68396.3,166.826,191.373,130.64,145.074,191.373,145.074,130.64,138.503,55393.8,1.39E+06,0,90,0.776567,1.08794,10747
18422.3,9608.06,68462.9,349.443,406.59,344.318,331.852,406.59,344.318,331.852,316.21,311684,1.66E+07,66.8907,-3.92653,0.976885,1.00783,10748
28602.1,10104,68344.5,76.1365,167.997,56.7295,52.8694,167.997,56.7295,52.8694,92.7185,22227.4,417347,90,90,0.557467,1.21505,10749
35547.2,10765.8,68711.6,861.076,2044.17,733.587,614.714,2044.17,733.587,614.714,717.976,2.76E+06,1.94E+08,77.9455,-135.258,4.93848,0.587222,10750
38839.3,18090.7,68588.5,532.208,1097.6,449.875,409.438,1097.6,449.875,409.438,442.451,940614,4.54E+07,86.9089,178.571,3.57762,0.653836,10751
37877.4,20151.3,68495.1,462.541,664.758,401.305,382.794,664.758,401.305,382.794,438.341,648607,4.41E+07,84.5817,109.628,1.24057,0.930664,10752
38991.7,21855.3,68430.1,257.512,309.802,245.676,231.154,309.802,245.676,231.154,225.224,158217,5.98E+06,66.4894,-68.4246,0.978622,1.00723,10753
30467.5,22228.8,68344.5,51.8154,56.7295,56.7295,51.8154,56.7295,56.7295,51.8154,64.2874,8065.75,139116,90,0,0.239733,1.60975,10754
18414.7,7626.28,68523.5,349.959,418.554,319.785,313.651,418.554,319.785,313.651,308.028,299965,1.53E+07,38.2946,-45.2823,1.01911,0.993711,10755
21090.2,8187.5,68503.9,304.69,363.669,273.301,274.706,363.669,274.706,273.301,274.678,229873,1.09E+07,42.1572,-10.0659,0.912152,1.03112,10756
21230.7,8947.7,68459.1,180.822,238.251,165.015,168.969,238.251,168.969,165.015,171.545,88884.7,2.64E+06,86.1771,106.068,0.888728,1.0401,10757
3795.48,12403.3,68415.8,139.744,191.052,113.459,133.448,191.052,133.448,113.459,128.575,46766.6,1.11E+06,82.2453,7.82675,0.730165,1.11052,10758
28339.2,12473.2,68582.1,309.738,496.524,264.244,234.378,496.524,264.244,234.378,292.304,291366,1.31E+07,35.3046,-129.782,1.27895,0.92126,10759
38913.4,12830.2,68493.3,223.787,277.788,185.533,212.007,277.788,212.007,185.533,201.951,122375,4.31E+06,72.1428,-90,0.871272,1.047,10760
38863.4,13868,68537,303.299,580.997,295.724,261.409,580.997,295.724,261.409,309.884,352589,1.56E+07,81.8629,-49.8765,1.59649,0.855615,10761
38718.2,14380.5,68451.6,220.292,304.446,170.188,204.376,304.446,204.376,170.188,199.756,122371,4.17E+06,70.5474,-61.4309,0.930225,1.0244,10762
38865,16403,68511.2,282.591,354.775,276.828,261.446,354.775,276.828,261.446,251.677,200174,8.35E+06,56.3307,-125.937,1.01792,0.994096,10763
41410.8,16688.2,68582,471.543,840.505,312.587,338.473,840.505,338.473,312.587,382.725,621074,2.94E+07,64.5669,30.665,2.45844,0.740935,10764
